ID,name_seq,collection_time,index,is.node,pmsmdemdef,STN,AMRany,ESBLR,CiprofloxacinR,AzithromycinR,Genotype,Genotype_simplified,Phylowave_group
6025,6025,2011.353352,0.140887702,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6026,6026,2012.135459,0.126540963,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6027,6027,2010.160715,0.15831667,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6028,6028,2010.482977,0.152409264,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6029,6029,2011.483553,0.135365105,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6030,6030,2014.421723,0.091099434,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6031,6031,2016.076803,0.072888896,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6032,6032,2015.296437,0.082898403,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6033,6033,2016.035872,0.072821825,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6034,6034,2018.34368,0.063492044,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6035,6035,2016.266833,0.071907451,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6036,6036,2017.574169,0.066099595,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6037,6037,2017.984156,0.064597453,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6038,6038,2017.061381,0.069864199,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6039,6039,2017.537433,0.06666067,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6040,6040,2018.012334,0.064446193,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6041,6041,2011.40326,0.138881983,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6042,6042,2015.66043,0.076574708,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6043,6043,2016.138545,0.072622693,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6044,6044,2016.952299,0.068835838,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6045,6045,2018.428527,0.062100739,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6046,6046,2011.941386,0.131014467,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6047,6047,2012.18375,0.124707619,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6048,6048,2013.280407,0.10737517,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6049,6049,2013.983862,0.09984548,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6050,6050,2014.45799,0.092363148,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6051,6051,2015.532043,0.079108694,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6052,6052,2014.633572,0.089757342,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6053,6053,2014.953597,0.086733109,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6054,6054,2015.456154,0.081119521,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6055,6055,2016.003105,0.073827502,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6056,6056,2019.012052,0.056429415,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6057,6057,2006.676209,0.135521505,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6058,6058,2011.493921,0.129923783,yes,NA,NA,NA,NA,NA,NA,NA,ZOthers,4
6059,6059,2013.130256,0.111053229,yes,NA,NA,NA,NA,NA,NA,NA,ZOthers,4
6060,6060,2013.894599,0.101745716,yes,NA,NA,NA,NA,NA,NA,NA,ZOthers,4
6061,6061,2014.559486,0.089927092,yes,NA,NA,NA,NA,NA,NA,NA,ZOthers,4
6062,6062,2017.295128,0.067909257,yes,NA,NA,NA,NA,NA,NA,NA,ZOthers,4
6063,6063,2018.281426,0.063186079,yes,NA,NA,NA,NA,NA,NA,NA,ZOthers,4
6064,6064,2014.808341,0.086765461,yes,NA,NA,NA,NA,NA,NA,NA,ZOthers,4
6065,6065,2015.837873,0.074774163,yes,NA,NA,NA,NA,NA,NA,NA,ZOthers,4
6066,6066,2012.505891,0.117944465,yes,NA,NA,NA,NA,NA,NA,NA,ZOthers,4
6067,6067,2015.243337,0.082295812,yes,NA,NA,NA,NA,NA,NA,NA,ZOthers,4
6068,6068,2013.088541,0.113653971,yes,NA,NA,NA,NA,NA,NA,NA,ZOthers,4
6069,6069,2013.814094,0.10191737,yes,NA,NA,NA,NA,NA,NA,NA,ZOthers,4
6070,6070,2014.231779,0.094522099,yes,NA,NA,NA,NA,NA,NA,NA,ZOthers,4
6071,6071,2018.653392,0.059229179,yes,NA,NA,NA,NA,NA,NA,NA,ZOthers,4
6072,6072,2013.569605,0.105765892,yes,NA,NA,NA,NA,NA,NA,NA,ZOthers,4
6073,6073,2014.082563,0.097902714,yes,NA,NA,NA,NA,NA,NA,NA,ZOthers,4
6074,6074,2015.168254,0.084203371,yes,NA,NA,NA,NA,NA,NA,NA,ZOthers,4
6075,6075,2015.009288,0.086660148,yes,NA,NA,NA,NA,NA,NA,NA,ZOthers,4
6076,6076,2015.634869,0.077365173,yes,NA,NA,NA,NA,NA,NA,NA,ZOthers,4
6077,6077,2017.75789,0.06395306,yes,NA,NA,NA,NA,NA,NA,NA,ZOthers,4
6078,6078,2006.77012,0.139799925,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6079,6079,2010.76911,0.146081988,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6080,6080,2014.441193,0.088966798,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6081,6081,2014.650421,0.085990928,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6082,6082,2016.833806,0.068708744,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6083,6083,2006.925626,0.149791237,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6084,6084,2007.782245,0.174091409,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6085,6085,2008.433505,0.169793579,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6086,6086,2012.353987,0.123057332,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6087,6087,2014.878327,0.089200765,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6088,6088,2015.661995,0.077948409,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6089,6089,2015.397821,0.082995085,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6090,6090,2015.621081,0.078528617,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6091,6091,2008.697311,0.178234223,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6092,6092,2009.485869,0.178809163,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6093,6093,2010.31807,0.161101178,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6094,6094,2012.607584,0.118721772,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6095,6095,2010.08464,0.164975636,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6096,6096,2014.707418,0.088491697,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6097,6097,2009.147595,0.171045553,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6098,6098,2011.815569,0.13378442,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6099,6099,2013.781182,0.102684031,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6100,6100,2014.496211,0.09275636,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6101,6101,2014.832611,0.088882963,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6102,6102,2015.106869,0.086250033,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6103,6103,2015.97069,0.075996421,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6104,6104,2016.31102,0.073036264,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6105,6105,2008.229398,0.171219946,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6106,6106,2008.770067,0.176155701,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6107,6107,2012.065865,0.129143679,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6108,6108,2016.14841,0.072873876,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6109,6109,2009.176447,0.172798586,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6110,6110,2009.521427,0.178639331,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6111,6111,2012.915856,0.115276499,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6112,6112,2009.684628,0.17922005,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6113,6113,2010.42391,0.160170358,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6114,6114,2010.471709,0.158849402,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6115,6115,2013.778487,0.101688957,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6116,6116,2015.590561,0.080256359,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6117,6117,2016.461524,0.071837451,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6118,6118,2016.21889,0.074048735,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6119,6119,2016.802252,0.071427534,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6120,6120,2018.7142,0.061790785,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6121,6121,2019.22242,0.056825074,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6122,6122,2009.590856,0.177422838,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6123,6123,2010.670212,0.156301651,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6124,6124,2012.805561,0.118613043,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6125,6125,2010.428346,0.161547537,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6126,6126,2011.187681,0.147012819,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6127,6127,2011.816885,0.135887095,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6128,6128,2015.171928,0.085286429,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6129,6129,2018.404293,0.063888841,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6130,6130,2012.436323,0.124868071,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6131,6131,2013.542852,0.107210976,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6132,6132,2015.015284,0.08864276,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6133,6133,2015.360803,0.083921707,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6134,6134,2017.150061,0.070357762,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6135,6135,2013.153805,0.114548506,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6136,6136,2014.793556,0.089232533,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6137,6137,2013.663897,0.106572968,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6138,6138,2014.275943,0.096395084,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6139,6139,2015.886281,0.076500513,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6140,6140,2006.99817,0.147605111,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6141,6141,2008.553571,0.174362461,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6142,6142,2009.510697,0.177660118,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6143,6143,2010.06996,0.16730958,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6144,6144,2014.690837,0.093181109,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6145,6145,2015.186164,0.087994896,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6146,6146,2015.500561,0.082741634,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6147,6147,2010.396741,0.160205318,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6148,6148,2012.896563,0.118465049,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6149,6149,2018.238247,0.067883425,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6150,6150,2018.549477,0.06484334,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6151,6151,2018.679635,0.062741149,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6152,6152,2010.097857,0.167806433,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6153,6153,2010.530248,0.163485778,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6154,6154,2011.200399,0.145621022,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6155,6155,2013.132695,0.115864688,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6156,6156,2016.135889,0.075742029,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6157,6157,2013.919879,0.10729569,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6158,6158,2014.366499,0.09700062,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6159,6159,2014.733431,0.091694336,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6160,6160,2015.818634,0.079102717,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6161,6161,2011.918837,0.133936556,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6162,6162,2014.459431,0.095318342,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6163,6163,2017.382448,0.07008385,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6164,6164,2013.361033,0.111993298,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6165,6165,2013.998289,0.103253318,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6166,6166,2015.667577,0.080889667,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6167,6167,2016.490176,0.075346085,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6168,6168,2016.697929,0.074247635,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6169,6169,2017.363038,0.071527169,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6170,6170,2018.647074,0.063392136,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6171,6171,2017.687576,0.069031156,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6172,6172,2010.288825,0.165017747,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6173,6173,2013.221927,0.117138176,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6174,6174,2013.633626,0.109440895,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6175,6175,2014.715213,0.094115017,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6176,6176,2015.823876,0.080705468,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6177,6177,2018.725767,0.063563517,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6178,6178,2017.377051,0.07254678,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6179,6179,2017.79272,0.070038314,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6180,6180,2010.57883,0.163670216,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6181,6181,2010.969944,0.153719048,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6182,6182,2013.055022,0.118691208,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6183,6183,2016.328373,0.076365899,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6184,6184,2011.066481,0.154642763,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6185,6185,2011.490689,0.139431967,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6186,6186,2013.235836,0.117005946,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6187,6187,2011.888237,0.136004564,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6188,6188,2012.761294,0.127780085,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6189,6189,2013.384985,0.118314635,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6190,6190,2014.117243,0.108494736,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6191,6191,2014.641888,0.101144828,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6192,6192,2015.085144,0.09648987,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6193,6193,2015.928237,0.084360026,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6194,6194,2017.471686,0.074351916,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6195,6195,2015.064741,0.097056594,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6196,6196,2015.420624,0.093248267,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6197,6197,2015.771261,0.086413268,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6198,6198,2016.313924,0.081335652,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6199,6199,2016.694206,0.079387935,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6200,6200,2017.068894,0.077751574,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6201,6201,2012.935449,0.124246189,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6202,6202,2013.959723,0.111530255,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6203,6203,2014.560837,0.100426697,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6204,6204,2015.214724,0.094898651,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6205,6205,2015.785591,0.08600935,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6206,6206,2017.323265,0.07543884,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6207,6207,2017.883105,0.072419391,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6208,6208,2013.06111,0.12448829,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6209,6209,2013.885098,0.113022327,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6210,6210,2015.573229,0.088553843,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6211,6211,2013.452107,0.118520595,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6212,6212,2013.685823,0.114849893,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6213,6213,2014.093255,0.108800972,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6214,6214,2013.675178,0.115348419,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6215,6215,2014.045088,0.109656958,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6216,6216,2014.320452,0.106918923,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6217,6217,2014.852683,0.100397041,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6218,6218,2015.294383,0.094622396,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6219,6219,2014.568633,0.102375302,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6220,6220,2014.864784,0.10145211,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6221,6221,2015.359053,0.096300922,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6222,6222,2016.321315,0.081873022,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6223,6223,2015.694138,0.088295615,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6224,6224,2015.994916,0.085520992,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6225,6225,2016.77901,0.079894468,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6226,6226,2017.137394,0.078600367,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6227,6227,2017.871637,0.074701451,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6228,6228,2018.097005,0.073888141,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6229,6229,2018.346943,0.072438675,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6230,6230,2015.086419,0.098777548,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6231,6231,2016.053489,0.084278106,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6232,6232,2019.041982,0.064891107,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6233,6233,2017.790869,0.074902973,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6234,6234,2018.331107,0.072262685,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6235,6235,2015.174347,0.098229873,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6236,6236,2016.783556,0.079349372,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6237,6237,2015.513799,0.092789665,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6238,6238,2015.652107,0.089489557,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6239,6239,2015.816055,0.087604881,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6240,6240,2016.170615,0.083170254,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6241,6241,2018.020441,0.072846025,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6242,6242,2007.149568,0.14786554,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6243,6243,2014.36945,0.092395089,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6244,6244,2007.212156,0.150089713,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6245,6245,2014.064513,0.097190142,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6246,6246,2007.268692,0.157424086,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6247,6247,2007.324557,0.164366276,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6248,6248,2007.635613,0.17262448,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6249,6249,2007.876297,0.172604965,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6250,6250,2008.76747,0.175455027,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6251,6251,2009.377736,0.174449554,yes,NA,NA,NA,NA,NA,NA,NA,NA,4
6252,6252,2010.254257,0.164594588,yes,NA,NA,NA,NA,NA,NA,NA,NA,4
6253,6253,2008.439582,0.170522562,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6254,6254,2012.907393,0.115734068,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6255,6255,2015.091007,0.085811816,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6256,6256,2009.879544,0.173040229,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6257,6257,2012.139503,0.130036573,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6258,6258,2013.270064,0.110041449,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6259,6259,2016.44477,0.072903426,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6260,6260,2017.617216,0.068434857,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6261,6261,2010.542285,0.162726635,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6262,6262,2011.098251,0.151438215,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6263,6263,2011.823463,0.13529174,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6264,6264,2014.382063,0.095708281,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6265,6265,2017.215507,0.071470963,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6266,6266,2014.220783,0.099024395,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6267,6267,2014.608859,0.094508143,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6268,6268,2014.750504,0.092472133,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6269,6269,2015.096653,0.088648946,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6270,6270,2015.344561,0.086214834,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6271,6271,2015.499333,0.082998466,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6272,6272,2007.464424,0.169587362,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6273,6273,2010.292926,0.165007193,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6274,6274,2012.79937,0.121450867,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6275,6275,2014.370283,0.099841217,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6276,6276,2014.852653,0.093118063,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6277,6277,2016.097812,0.07880425,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6278,6278,2018.713847,0.064609891,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6279,6279,2010.915817,0.155072623,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6280,6280,2014.771381,0.094867867,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6281,6281,2017.021232,0.075549403,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6282,6282,2011.387949,0.143944701,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6283,6283,2012.711109,0.126354578,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6284,6284,2013.021933,0.119068233,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6285,6285,2015.291161,0.090871941,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6286,6286,2013.5433,0.114667304,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6287,6287,2014.427623,0.101149397,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6288,6288,2014.065305,0.107016612,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6289,6289,2014.319514,0.103217856,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6290,6290,2015.239696,0.092647255,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6291,6291,2016.619382,0.077075712,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
6292,6292,2015.684115,0.085008414,yes,NA,NA,NA,NA,NA,NA,NA,3.6.1.1,4
