"","Accession","Group","AMRany","ESBLR","CiprofloxacinR","AzithromycinR","Genotype","STNGroups"
"3045","SRR4787278","pMSM",1,0,0,1,"3.7.29.1.2","STN"
"3046","SRR5005493","non-pMSM",0,0,0,0,"3.7.16","non-STN"
"3047","SRR4786425","non-pMSM",0,0,0,0,"3.6.2","non-STN"
"3048","SRR3531874","pMSM",1,0,0,1,"3.7.25","STN"
"3049","SRR3531883","pMSM",1,1,1,0,"3.7.30.1","non-STN"
"3050","SRR3531450","non-pMSM",0,0,0,0,"3.6.3","non-STN"
"3051","SRR4788240","non-pMSM",0,0,0,0,"3.6.3","non-STN"
"3052","SRR3530413","non-pMSM",0,0,0,0,"3.6.2","non-STN"
"3053","SRR3531857","pMSM",1,0,1,0,"3.6.1.1","STN"
"3054","SRR3530601","non-pMSM",1,1,0,0,"3.6.1","non-STN"
"3055","SRR3530513","non-pMSM",0,0,0,0,"3.7.16","non-STN"
"3056","SRR5017738","pMSM",0,0,0,0,"3.7.16","non-STN"
"3057","SRR4787908","pMSM",1,1,0,0,"3.6.1","STN"
"3058","SRR4788357","pMSM",1,0,1,0,"3.6.1.1","STN"
"3059","SRR4788114","non-pMSM",0,0,0,0,"uncalled","non-STN"
"3060","SRR4184754","non-pMSM",1,1,0,0,"3.7.25","non-STN"
"3061","SRR3530443","Travel",0,0,0,0,NA,"Travel"
"3062","SRR3530407","non-pMSM",0,0,0,0,"3.7.16","non-STN"
"3063","SRR5005420","pMSM",0,0,0,0,"3.7.16","non-STN"
"3064","SRR3531922","Travel",0,0,0,0,"3.7.6","Travel"
"3065","SRR4184737","non-pMSM",1,0,1,0,"3.6.1.1","non-STN"
"3066","SRR5005327","pMSM",1,0,0,1,"3.7.29.1.2","STN"
"3067","SRR3530424","pMSM",0,0,0,0,"3.7.16","non-STN"
"3068","SRR4787907","pMSM",1,1,0,0,"3.6.1","STN"
"3069","SRR3530520","non-pMSM",1,1,1,0,"3.6.3","non-STN"
"3070","SRR3531028","Travel",0,0,0,0,"3.7.8","Travel"
"3071","SRR3530573","non-pMSM",0,0,0,0,"3.7.16","non-STN"
"3072","SRR4787185","Travel",1,1,0,0,"3.7.25","Travel"
"3073","SRR3531651","non-pMSM",0,0,0,0,"3.7.16","non-STN"
"3074","SRR4787775","Travel",0,0,0,0,"3.7.25","Travel"
"3075","SRR3531029","pMSM",1,0,0,1,"3.7.29.1.2","STN"
"3076","SRR3531849","Travel",0,0,0,0,"3.6.2","Travel"
"3077","SRR3531918","non-pMSM",1,0,1,0,"3.6.1.1","non-STN"
"3078","SRR3530447","pMSM",0,0,0,0,"3.6.3","non-STN"
"3079","SRR3530639","pMSM",1,0,1,1,"3.6.1.1.2","STN"
"3080","SRR4184791","non-pMSM",0,0,0,0,"3.6.2","non-STN"
"3081","SRR3530620","non-pMSM",0,0,0,0,"2","non-STN"
"3082","SRR3530549","non-pMSM",1,0,0,1,"3.7.25","STN"
"3083","SRR5005299","pMSM",1,0,0,1,"3.7.25","STN"
"3084","SRR3530630","non-pMSM",0,0,0,0,"3.6.1","non-STN"
"3085","SRR5006072","pMSM",1,0,0,1,"3.7.25","STN"
"3086","SRR4787219","pMSM",1,1,0,1,"3.7.25","STN"
"3087","SRR3530455","pMSM",0,0,0,0,"3.7.3","non-STN"
"3088","SRR4184751","non-pMSM",0,0,0,0,"3.6.2","non-STN"
"3089","SRR3531022","pMSM",1,1,0,1,"3.7.25","STN"
"3090","SRR3530807","Travel",1,0,0,1,"3.7.29.1.2","Travel"
"3091","SRR5005337","non-pMSM",0,0,0,0,"3.6.3","non-STN"
"3092","SRR3531847","pMSM",1,0,1,0,"3.6.1.1.3","STN"
"3093","SRR4897161","pMSM",0,0,0,0,"3.7.16","non-STN"
"3094","SRR3530641","pMSM",0,0,0,0,"3.6.2","non-STN"
"3095","SRR3531025","Travel",0,0,0,0,"3.6.2","Travel"
"3096","SRR3530517","non-pMSM",0,0,0,0,"3.7.8","non-STN"
"3097","SRR4788165","non-pMSM",0,0,0,0,"3.6.2","non-STN"
"3098","SRR3531253","pMSM",1,1,0,1,"3.7.25","STN"
"3099","SRR3530535","Travel",0,0,0,0,"3.7.25","Travel"
"3100","SRR3530524","non-pMSM",0,0,0,0,"3.7.25","non-STN"
"3101","SRR3530422","pMSM",1,0,0,1,"3.7.25","STN"
"3102","SRR4184730","Travel",1,0,1,0,"3.6.1.1","Travel"
"3103","SRR3531908","Travel",1,1,1,0,"3.6.1.1","Travel"
"3104","SRR3530349","Travel",1,0,1,0,"3.6.1.1","Travel"
"3105","SRR3531087","pMSM",1,0,0,1,"3.7.25","STN"
"3106","SRR3530461","non-pMSM",1,0,1,0,"3.6.1.1.2","STN"
"3107","SRR3530532","non-pMSM",0,0,0,0,"2.10.1","non-STN"
"3108","SRR4184776","pMSM",0,0,0,0,NA,"STN"
"3109","SRR4897175","pMSM",1,0,1,0,"3.6.1.1.3.1","STN"
"3110","SRR3531235","non-pMSM",0,0,0,0,"3.7.16","non-STN"
"3111","SRR3530419","Travel",1,0,1,0,"3.6.1.1","Travel"
"3112","SRR3531248","Travel",1,0,1,0,"3.7.18","Travel"
"3113","SRR4897248","Travel",1,0,1,0,"3.7.18","Travel"
"3114","SRR3531052","Travel",0,0,0,0,"3.7.25","Travel"
"3115","SRR4787847","Travel",1,0,1,0,"3.6.1.1","Travel"
"3116","SRR3530406","non-pMSM",0,0,0,0,"3.6.1","non-STN"
"3117","SRR3530584","non-pMSM",0,0,0,0,"3.6.2","non-STN"
"3118","SRR5018288","Travel",1,0,1,0,"3.6.1.1","Travel"
"3119","SRR3530644","Travel",0,0,0,0,"3.6.2","Travel"
"3120","SRR3530633","Travel",1,0,1,0,"3.6.1.1","Travel"
"3121","SRR3531782","pMSM",1,1,0,1,"3.7.25","STN"
"3122","SRR3530603","Travel",1,1,1,1,"3.6.1.1.1","Travel"
"3123","SRR3530598","non-pMSM",0,0,0,0,"3.6.2","non-STN"
"3124","SRR3530604","Travel",0,0,0,0,"3.7.18","Travel"
"3125","SRR4788318","Travel",0,0,0,0,"3.6.3","Travel"
"3126","SRR4788094","Travel",1,1,0,1,"3.7.6","Travel"
"3127","SRR3530629","Travel",0,0,0,0,"3.6.2","Travel"
"3128","SRR3530541","non-pMSM",0,0,0,0,"3.7.30.4","non-STN"
"3129","SRR3530437","pMSM",0,0,0,0,"3.7.25","STN"
"3130","SRR3530534","Travel",0,0,0,0,"2.10.1","Travel"
"3131","SRR3530858","non-pMSM",1,1,0,0,"3.7.25","non-STN"
"3132","SRR3530564","non-pMSM",0,0,0,0,"3.7.25","non-STN"
"3133","SRR4786326","pMSM",1,1,0,1,"3.7.25","STN"
"3134","SRR3530438","non-pMSM",0,0,0,0,"3.6.1","non-STN"
"3135","SRR3530624","pMSM",1,0,1,1,"3.6.1.1.2","STN"
"3136","SRR3531899","Travel",1,0,1,0,"3.6.1.1","Travel"
"3137","SRR3530540","pMSM",1,0,1,1,"3.6.1.1.2","STN"
"3138","SRR3530581","pMSM",0,0,0,0,"3.6","non-STN"
"3139","SRR5005315","pMSM",0,0,0,0,"3.7.16","non-STN"
"3140","SRR3530511","Travel",0,0,0,0,"3.6.1.1","Travel"
"3141","SRR3531698","non-pMSM",0,0,0,0,"3.7.16","non-STN"
"3142","SRR4184734","non-pMSM",0,0,0,0,"3.7.16","non-STN"
"3143","SRR3530795","pMSM",1,1,0,1,"3.7.25","STN"
"3144","SRR3530847","non-pMSM",0,0,0,0,"3.6.1","non-STN"
"3145","SRR3530587","pMSM",0,0,0,0,"2.11.4","STN"
"3146","SRR3531872","Travel",1,0,1,1,"3.6.1.1","Travel"
"3147","SRR3530565","Travel",0,0,0,0,"3.6.2","Travel"
"3148","SRR3531026","Travel",1,0,1,0,"3.6.1.1","Travel"
"3149","SRR3530738","pMSM",0,0,0,0,"3.7.4","STN"
"3150","SRR3531485","Travel",0,0,0,0,"3.6.2","Travel"
"3151","SRR3531852","Travel",0,0,0,0,"3.7.18","Travel"
"3152","SRR4897351","Travel",0,0,0,0,"3.7.16","Travel"
"3153","SRR5029673","pMSM",1,0,0,1,"3.7.29.1.2","STN"
"3154","SRR3531866","pMSM",1,0,0,1,"3.7.25","STN"
"3155","SRR3530615","Travel",0,0,0,0,"3.6.2","Travel"
"3156","SRR3530518","non-pMSM",0,0,0,0,"3.6.1","non-STN"
"3157","SRR4195703","Travel",0,0,0,0,"3.6.2","Travel"
"3158","SRR3530360","Travel",0,0,0,0,"3.6.1","Travel"
"3159","SRR3531497","non-pMSM",0,0,0,0,"3.7.25","non-STN"
"3160","SRR4195781","Travel",1,0,1,0,"3.6.1.1","Travel"
"3161","SRR3531766","non-pMSM",0,0,0,0,"3.4.1","non-STN"
"3162","SRR3530454","Travel",0,0,0,0,"2.7.3","Travel"
"3163","SRR4195766","non-pMSM",1,0,1,0,"3.6.1.1","non-STN"
"3164","SRR4195484","pMSM",0,0,0,0,"3.7.7","non-STN"
"3165","SRR3531448","non-pMSM",0,0,0,0,"3.6.2","non-STN"
"3166","SRR3530773","pMSM",1,1,0,1,"3.7.25","STN"
"3167","SRR4192106","pMSM",1,0,0,1,"3.7.25","STN"
"3168","SRR3530516","pMSM",1,0,1,0,"3.6.1.1.2","STN"
"3169","SRR3531354","non-pMSM",0,0,0,0,"3.6.1","non-STN"
"3170","SRR3531896","non-pMSM",0,0,0,0,"3.6.3","non-STN"
"3171","SRR3531873","Travel",1,0,1,0,"3.6.1.1","Travel"
"3172","SRR3531041","non-pMSM",0,0,0,0,"3.7.18","non-STN"
"3173","SRR3531903","pMSM",1,1,0,1,"3.7.25","STN"
"3174","SRR3531844","Travel",1,0,1,0,"3.7.18","Travel"
"3175","SRR3530429","pMSM",1,0,1,0,"3.6.1.1","STN"
"3176","SRR3530519","pMSM",1,0,1,1,"3.6.1.1.2","STN"
"3177","SRR3531878","non-pMSM",0,0,0,0,"3.7.10","non-STN"
"3178","SRR5029857","pMSM",0,0,0,0,"3.7.4","STN"
"3179","SRR3530860","Travel",0,0,0,0,"3.6.1","Travel"
"3180","SRR3531250","pMSM",1,0,1,0,"3.6.1.1.2","STN"
"3181","SRR3530303","non-pMSM",0,0,0,0,"3.7.16","non-STN"
"3182","SRR3531881","Travel",0,0,0,0,"3.6.3","Travel"
"3183","SRR4195588","Travel",0,0,0,0,"3.6.3","Travel"
"3184","SRR3530420","pMSM",0,0,0,0,"3.7.11","non-STN"
"3185","SRR4192135","Travel",1,0,1,0,"3.6.1.1","Travel"
"3186","SRR3530415","non-pMSM",0,0,0,0,"3.6.1","non-STN"
"3187","SRR3531024","non-pMSM",0,0,0,0,"3.7.16","non-STN"
"3188","SRR3530448","Travel",1,0,1,0,"3.7.18","Travel"
"3189","SRR4897764","non-pMSM",0,0,0,0,"3.4.1","non-STN"
"3190","SRR3530585","pMSM",0,0,0,0,"3.4.1","non-STN"
"3191","SRR5017505","non-pMSM",1,0,0,1,"3.7.18","non-STN"
"3192","SRR3530610","non-pMSM",1,1,1,0,"3.6.1.1.1","non-STN"
"3193","SRR5023898","Travel",0,0,0,0,"2.10.1","Travel"
"3194","SRR3531921","non-pMSM",0,0,0,0,"3.6.1","non-STN"
"3195","SRR3530316","Travel",1,0,1,0,"3.7.18","Travel"
"3196","SRR3530645","pMSM",0,0,0,0,"3.7.3","non-STN"
"3197","SRR5023961","pMSM",1,0,1,0,"3.7.18","non-STN"
"3198","SRR3530526","pMSM",0,0,0,0,"3.7.29.1.2","STN"
"3199","SRR3530445","Travel",0,0,0,0,"3.6.1","Travel"
"3200","SRR5006431","pMSM",1,1,0,0,"3.6.1","STN"
"3201","SRR5024452","pMSM",0,0,0,0,"2","non-STN"
"3202","SRR3530609","pMSM",1,0,1,1,"3.6.1.1.2","STN"
"3203","SRR4788277","pMSM",1,0,1,1,"3.6.1.1.2","STN"
"3204","SRR4897162","Travel",1,0,1,0,"3.6.1.1","Travel"
"3205","SRR3742264","pMSM",1,0,1,1,"3.6.1.1.2","STN"
"3206","SRR5006354","pMSM",1,0,1,1,"3.6.1.1.2","STN"
"3207","SRR4787895","Travel",0,0,0,0,"3.6.3","Travel"
"3208","SRR7251448","non-pMSM",0,0,0,0,"3.6.3","non-STN"
"3209","SRR7172071","Travel",0,0,0,0,"3.7.10","Travel"
"3210","SRR7358042","Travel",0,0,0,0,"3.7.25","Travel"
"3211","SRR7209058","Travel",1,1,1,0,"3.6.1.1","Travel"
"3212","SRR7215569","pMSM",1,0,1,1,"3.6.1.1.2","STN"
"3213","SRR7285493","non-pMSM",0,0,0,0,"3.7.10","non-STN"
"3214","SRR7186933","Travel",0,0,0,0,"3.6.2","Travel"
"3215","SRR7291548","non-pMSM",1,0,1,1,"3.6.1.1.2","STN"
"3216","SRR7251427","pMSM",1,0,0,1,"3.7.25","STN"
"3217","SRR7291555","pMSM",1,0,1,1,"3.6.1.1.2","STN"
"3218","SRR7265921","pMSM",1,0,1,1,"3.6.1.1.2","STN"
"3219","SRR7291661","pMSM",1,0,1,1,"3.6.1.1.2","STN"
"3220","SRR7251015","pMSM",1,0,1,0,"3.6.1.1","non-STN"
"3221","SRR7276900","Travel",0,0,0,0,"3.6.1","Travel"
"3222","SRR7191682","pMSM",1,0,1,1,"3.6.1.1.2","STN"
"3223","SRR7187764","non-pMSM",0,0,0,0,"3.7.3","non-STN"
"3224","SRR7276883","Travel",1,1,1,0,"3.6.3","Travel"
"3225","SRR7170927","pMSM",1,1,1,0,"3.6.3","non-STN"
"3226","SRR7401717","pMSM",1,0,1,1,"3.6.1.1.2","STN"
"3227","SRR7407981","Travel",0,0,0,0,"3.6.2","Travel"
"3228","SRR7500911","pMSM",1,0,1,1,"3.6.1.1.2","STN"
"3229","SRR7527630","pMSM",1,0,1,1,"3.6.1.1.2","STN"
"3230","SRR7839309","Travel",1,0,1,0,"3.7.18","Travel"
"3231","SRR7850352","pMSM",1,0,0,1,"3.6.1.1.2","non-STN"
"3232","SRR7866118","Travel",1,1,0,0,"3.7.25","Travel"
"3233","SRR7866288","Travel",1,1,1,0,"3.6.3","Travel"
"3234","SRR7895999","pMSM",1,0,1,1,"3.6.1.1.2","STN"
"3235","SRR7956018","pMSM",1,0,1,1,"3.6.1.1.2","STN"
"3236","SRR8172610","pMSM",1,0,1,1,"3.6.1.1.2","STN"
"3237","SRR8244724","pMSM",1,0,1,1,"3.6.1.1.2","STN"
"3238","SRR8268973","Travel",1,0,1,0,"3.7.18","Travel"
"3239","SRR8268968","pMSM",1,0,1,1,"3.6.1.1.2","STN"
"3240","SRR8293485","pMSM",0,0,0,0,"3.7.7","non-STN"
"3241","SRR8325553","pMSM",1,0,1,1,"3.6.1.1.2","STN"
"3242","SRR8382246","pMSM",1,0,1,1,"3.6.1.1.2","STN"
"3243","SRR8419002","pMSM",1,0,1,1,"3.6.1.1.2","STN"
"3244","SRR8405053","non-pMSM",0,0,0,0,"3.6.1.1","non-STN"
"3245","SRR8405052","pMSM",1,0,1,0,"3.6.1.1","non-STN"
"3246","SRR8440735","non-pMSM",1,1,1,0,"3.6.3","non-STN"
"3247","SRR8478919","non-pMSM",0,0,0,0,"3.7.30.4","non-STN"
"3248","SRR8558504","Travel",1,1,1,0,"3.6.1.1.1","Travel"
"3249","SRR8558527","non-pMSM",1,1,0,0,"3.7.10","non-STN"
"3250","SRR8525949","non-pMSM",0,0,0,0,"3.7.10","non-STN"
"3251","SRR8524546","non-pMSM",0,0,0,0,"3.7.10","non-STN"
"3252","SRR8524543","non-pMSM",0,0,0,0,"3.7.18","non-STN"
"3253","SRR8558511","pMSM",1,0,0,1,"3.7.25","STN"
"3254","SRR8568155","Travel",0,0,0,0,"2.7.3","Travel"
"3255","SRR8599081","non-pMSM",1,1,1,0,"3.7.25","non-STN"
"3256","SRR8771453","pMSM",1,0,1,1,"3.6.1.1.2","STN"
"3257","SRR8981804","non-pMSM",1,0,1,0,"3.6.1.1","non-STN"
"3258","SRR9018538","Travel",1,1,1,1,"3.6.3","Travel"
"3259","SRR9257727","pMSM",1,1,1,1,"3.6.3","non-STN"
"3260","SRR9260900","non-pMSM",1,0,1,1,"3.6.1.1.2","STN"
"3261","SRR9260991","pMSM",1,0,1,1,"3.6.1.1.2","STN"
"3262","SRR9311819","pMSM",1,0,1,1,"3.6.1.1.2","STN"
"3263","SRR9311806","non-pMSM",0,0,0,0,"3.7.16","non-STN"
"3264","SRR9961600","non-pMSM",1,0,1,0,"3.6.1.1","non-STN"
"3265","SRR9973697","pMSM",1,1,1,0,"3.7.30.1","non-STN"
"3266","SRR10053434","non-pMSM",1,1,1,1,"3.6.3","non-STN"
"3267","SRR10088470","Travel",0,0,0,0,"3.6.2","Travel"
"3268","SRR12769803","Travel",1,1,1,0,"3.7.25","Travel"
"3269","SRR10247345","non-pMSM",1,0,1,0,"3.7.18","non-STN"
"3270","SRR10283336","Travel",1,1,1,0,"3.7.25","Travel"
"3271","SRR10350826","non-pMSM",1,0,1,0,"3.6.1.1","non-STN"
"3272","SRR10397398","non-pMSM",0,0,0,0,"2.10.1","non-STN"
"3273","SRR10403891","non-pMSM",1,0,1,0,"3.6.1.1","non-STN"
"3274","SRR10519456","pMSM",1,0,1,1,"3.6.1.1.2","STN"
"3275","SRR10598996","non-pMSM",1,0,1,0,"3.7.18","non-STN"
"3276","SRR10666903","pMSM",1,0,1,1,"3.6.1.1.2","STN"
"3277","SRR15361585","Travel",0,0,0,0,"3.7.26","Travel"
"3278","SRR10741844","non-pMSM",0,0,0,0,"3.6","non-STN"
"3279","SRR10852206","pMSM",1,0,1,1,"3.6.1.1.2","STN"
"3280","SRR15361795","pMSM",1,0,1,1,"3.6.1.1.2","STN"
"3281","SRR10917029","pMSM",1,0,1,1,"3.6.1.1.2","STN"
"3282","SRR11096714","non-pMSM",1,1,1,0,"3.7.25","non-STN"
"3283","SRR11147223","pMSM",0,0,0,0,"2.7.1","non-STN"
"3284","SRR11142356","pMSM",0,0,0,0,"2.7.1","non-STN"
"3285","SRR11142348","pMSM",0,0,0,0,"3.7.10","non-STN"
"3286","SRR11206457","pMSM",1,1,1,1,"3.6.1.1.2","STN"
"3287","SRR11364951","non-pMSM",1,1,0,0,"3.7.16","non-STN"
"3288","ERR1364144","pMSM",0,0,0,0,"3.6.1","non-STN"
"3289","ERR572878","non-pMSM",0,0,0,0,"3.7.30.4.1","non-STN"
"3290","ERR1364154","Travel",0,0,0,0,"3.7.25","Travel"
"3291","ERR1364147","non-pMSM",0,0,0,0,"3.7.25","non-STN"
"3292","ERR1364219","pMSM",0,0,0,0,"3.7.21","non-STN"
"3293","ERR1364163","Travel",0,0,0,0,"3.7.30.1","Travel"
"3294","ERR1364168","pMSM",0,0,0,0,"3.6.1","non-STN"
"3295","ERR1364161","Travel",0,0,0,0,"3.7.16","Travel"
"3296","ERR1364169","Travel",0,0,0,0,"3.7.25","Travel"
"3297","ERR1364170","Travel",1,0,0,1,"3.6.1","Travel"
"3298","ERR1364171","non-pMSM",0,0,0,0,"3.6.3","non-STN"
"3299","ERR1364281","non-pMSM",0,0,0,0,"3.6.3","non-STN"
"3300","ERR1364177","pMSM",1,0,1,0,"3.6.1.1","non-STN"
"3301","ERR1364172","pMSM",0,0,0,0,"3.7.18","non-STN"
"3302","ERR1364178","non-pMSM",0,0,0,0,"3.7.25","non-STN"
"3303","ERR1364184","non-pMSM",0,0,0,0,"3.7.25","non-STN"
"3304","ERR1364183","non-pMSM",0,0,0,0,"3.7.25","non-STN"
"3305","ERR572894","pMSM",0,0,0,0,"3.7.30.4.1","non-STN"
"3306","ERR572948","pMSM",0,0,0,0,"3.7.25","STN"
"3307","ERR1364196","pMSM",0,0,0,0,"3.7.18","STN"
"3308","ERR1364265","pMSM",1,0,1,1,"3.6.1.1.3.1","STN"
"3309","ERR1364197","pMSM",1,0,1,0,"3.6.1.1","non-STN"
"3310","ERR1364207","pMSM",1,0,0,1,"3.7.18","STN"
"3311","ERR1364202","Travel",1,0,1,0,"3.6.1.1","Travel"
"3312","ERR1364206","pMSM",1,1,0,0,"3.6.3","non-STN"
"3313","ERR1364208","non-pMSM",1,0,1,0,"3.6.1.1","non-STN"
"3314","ERR572909","non-pMSM",0,0,0,0,"3.7.30.4.1","non-STN"
"3315","ERR572905","non-pMSM",0,0,0,0,"3.7.30.4.1","non-STN"
"3316","ERR572908","non-pMSM",0,0,0,0,"3.7.30.4.1","non-STN"
"3317","ERR1364218","pMSM",1,0,1,0,"3.6.1.1.3.1","STN"
"3318","ERR1364221","Travel",0,0,0,0,"3.7.25","Travel"
"3319","ERR1364227","pMSM",1,0,0,1,"3.7.18","STN"
"3320","ERR1364226","Travel",0,0,0,0,"3.7.25","Travel"
"3321","ERR572914","non-pMSM",0,0,0,0,"3.7.30.4.1","non-STN"
"3322","ERR572911","non-pMSM",0,0,0,0,"3.7.30.4.1","non-STN"
"3323","ERR1364236","pMSM",0,0,0,0,"3.7.30.4.1","non-STN"
"3324","ERR1364244","pMSM",0,0,0,0,"3.6.1","non-STN"
"3325","ERR1364245","pMSM",0,0,0,0,"3.6.1","non-STN"
"3326","ERR572917","Travel",0,0,0,0,"3.7.3","Travel"
"3327","ERR1364255","pMSM",0,0,0,0,"3.7.25","non-STN"
"3328","ERR1364256","Travel",1,0,1,0,"3.6.1.1","Travel"
"3329","ERR1364251","Travel",0,0,0,0,"3.6","Travel"
"3330","ERR1364247","pMSM",0,0,0,0,"3.6.3","non-STN"
"3331","ERR1364253","non-pMSM",1,1,0,0,"3.7.30.1","non-STN"
"3332","ERR1364237","pMSM",1,0,1,0,"3.6.1.1.3.1","STN"
"3333","ERR572915","non-pMSM",0,0,0,0,"3.7.25","STN"
"3334","ERR1364242","pMSM",1,0,0,1,"3.7.18","STN"
"3335","ERR1364239","non-pMSM",0,0,0,0,"3.7.21","non-STN"
"3336","ERR1364273","Travel",1,0,1,0,"3.6.1.1.3","Travel"
"3337","ERR1364272","Travel",0,0,0,0,"3.7.18","Travel"
"3338","ERR1364278","pMSM",0,0,0,0,"3.7.30.4.1","non-STN"
"3339","ERR1364279","non-pMSM",0,0,0,0,"3.7.12","non-STN"
"3340","ERR1364275","pMSM",1,0,1,0,"3.6.1.1.3.1","STN"
"3341","ERR1364274","non-pMSM",0,0,0,0,"3.7.18","non-STN"
"3342","ERR1364276","pMSM",1,0,0,1,"3.7.18","STN"
"3343","ERR1364269","Travel",0,0,0,0,"3.7.16","Travel"
"3344","ERR1364288","non-pMSM",0,0,0,0,"3.7.8","non-STN"
"3345","ERR1364289","pMSM",0,0,0,0,"3.7.25","STN"
"3346","ERR1364294","non-pMSM",0,0,0,0,"3.7.16","non-STN"
"3347","ERR572931","Travel",0,0,0,0,"3.7.25","Travel"
"3348","ERR1364295","pMSM",0,0,0,0,"3.7.6","non-STN"
"3349","ERR1364292","pMSM",1,0,1,0,"3.6.1.1.3.1","STN"
"3350","ERR1364287","pMSM",0,0,0,0,"3.7.25","non-STN"
"3351","ERR572924","non-pMSM",0,0,0,0,"3.7.30.4.1","non-STN"
"3352","ERR572926","non-pMSM",0,0,0,0,"3.7.30.4.1","non-STN"
"3353","ERR572927","non-pMSM",0,0,0,0,"3.7.30.4.1","non-STN"
"3354","ERR572940","non-pMSM",0,0,0,0,"3.7.30.4.1","non-STN"
"3355","ERR572920","non-pMSM",0,0,0,0,"3.7.30.4.1","non-STN"
"3356","ERR572922","non-pMSM",0,0,0,0,NA,"non-STN"
"3357","ERR572923","non-pMSM",0,0,0,0,"3.7.30.4.1","non-STN"
"3358","ERR572935","pMSM",0,0,0,0,"3.7.30.4.1","non-STN"
"3359","ERR1364297","pMSM",0,0,0,0,"3.6.2","non-STN"
"3360","ERR572938","non-pMSM",0,0,0,0,"3.7.30.4.1","non-STN"
"3361","ERR572936","non-pMSM",0,0,0,0,"3.7.30.4.1","non-STN"
"3362","ERR1364312","non-pMSM",1,0,1,0,"3.6.1.1.3","STN"
"3363","ERR1364311","pMSM",0,0,0,0,"3.7.25","STN"
"3364","ERR1364309","pMSM",0,0,0,0,"3.7.29.1.2","STN"
"3365","ERR1364318","pMSM",1,0,1,0,"3.6.1.1.3.1","STN"
"3366","ERR1364317","non-pMSM",0,0,0,0,"3.7.30.4.1","non-STN"
"3367","ERR1364314","pMSM",0,0,0,0,"3.7.18","non-STN"
"3368","ERR1364305","non-pMSM",0,0,0,0,"3.7.30.4.1","non-STN"
"3369","ERR1364324","Travel",1,0,1,0,"3.6.1.1","Travel"
"3370","ERR1364325","Travel",0,0,0,0,"3.6.2","Travel"
"3371","ERR1364326","pMSM",0,0,0,0,"3.7.25","STN"
"3372","ERR572889","non-pMSM",0,0,0,0,"3.7.16","non-STN"
"3373","ERR1364166","non-pMSM",1,0,1,0,"3.6.1.1","non-STN"
"3374","ERR572890","non-pMSM",0,0,0,0,"3.7.16","non-STN"
"3375","ERR1364181","non-pMSM",0,0,0,0,"3.7.25","non-STN"
"3376","ERR1364189","non-pMSM",0,0,0,0,"3.7.30.4.1","non-STN"
"3377","ERR1364193","pMSM",1,0,0,1,"3.7.25","STN"
"3378","ERR1364199","non-pMSM",0,0,0,0,"3.6.2","non-STN"
"3379","ERR572903","non-pMSM",0,0,0,0,"3.7.30.4.1","non-STN"
"3380","ERR572906","non-pMSM",0,0,0,0,"3.7.30.4.1","non-STN"
"3381","ERR572907","non-pMSM",0,0,0,0,"3.7.30.4.1","non-STN"
"3382","ERR1364216","pMSM",0,0,0,0,"3.7.18","STN"
"3383","ERR1364230","non-pMSM",0,0,0,0,"3.7.25","non-STN"
"3384","ERR1364229","Travel",0,0,0,0,"3.7.25","Travel"
"3385","ERR1364234","non-pMSM",1,1,0,0,"3.7.25","non-STN"
"3386","ERR1364232","pMSM",0,0,0,0,"3.7.25","non-STN"
"3387","ERR1364238","pMSM",0,0,0,0,"3.7.25","STN"
"3388","ERR1364261","non-pMSM",1,0,1,0,"3.6.1.1","non-STN"
"3389","ERR1364264","non-pMSM",0,0,0,0,"3.6.3","non-STN"
"3390","ERR1364283","pMSM",0,0,0,0,"3.7.29.1.2","STN"
"3391","ERR572950","pMSM",0,0,0,0,"3.7.25","STN"
"3392","ERR572943","non-pMSM",0,0,0,0,"3.7.30.4.1","non-STN"
"3393","ERR1364300","Travel",1,0,1,0,"3.6.1.1","Travel"
"3394","ERR1364301","pMSM",0,0,0,0,"3.7.25","STN"
"3395","ERR572941","non-pMSM",0,0,0,0,"3.7.30.4.1","non-STN"
"3396","ERR1364313","pMSM",0,0,0,0,"3.7.29.1.2","STN"
"3397","ERR1364327","pMSM",1,0,0,1,"3.7.29.1.2","STN"
"3398","ERR572880","non-pMSM",0,0,0,0,"3.7.30.4.1","non-STN"
"3399","ERR1364148","Travel",0,0,0,0,"3.7.25","Travel"
"3400","ERR1364153","non-pMSM",0,0,0,0,"3.7.27","non-STN"
"3401","ERR1364150","Travel",0,0,0,0,"3.7.25","Travel"
"3402","ERR1364156","pMSM",0,0,0,0,"5.1.6","non-STN"
"3403","ERR1364158","non-pMSM",0,0,0,0,"5.1.6","non-STN"
"3404","ERR1364159","pMSM",0,0,0,0,"3.6.2","non-STN"
"3405","ERR1364167","non-pMSM",0,0,0,0,"3.6.1","non-STN"
"3406","ERR1364173","Travel",1,0,1,0,"3.6.1.1.3","Travel"
"3407","ERR572892","non-pMSM",0,0,0,0,"3.7.30.4.1","non-STN"
"3408","ERR572893","non-pMSM",0,0,0,0,"3.7.30.4.1","non-STN"
"3409","ERR1364198","pMSM",0,0,0,0,"3.6.1","non-STN"
"3410","ERR1364200","non-pMSM",1,0,1,0,"3.6.1.1","non-STN"
"3411","ERR1364204","pMSM",0,0,0,0,"3.6.2","non-STN"
"3412","ERR1364215","pMSM",0,0,0,0,"3.6.2","non-STN"
"3413","ERR1364220","pMSM",0,0,0,0,"3.7.25","STN"
