"","Accession","Group","AMRany","ESBLR","CiprofloxacinR","AzithromycinR","Genotype"
"2927","SRR3531871","pMSM",0,0,0,0,"3.7.29.1.2"
"2928","SRR3530393","pMSM",1,0,0,1,"3.7.25"
"2929","SRR3531755","non-pMSM",0,0,0,0,"3.6.2"
"2930","SRR3531854","pMSM",0,0,0,0,"2.11.5"
"2931","SRR3530460","non-pMSM",1,0,1,0,"3.6.1.1"
"2932","SRR3530557","pMSM",0,0,0,0,"3.7"
"2933","SRR3530571","pMSM",1,0,0,1,"3.7.29.1.2"
"2934","SRR3530640","pMSM",1,0,0,1,"3.7.29.1.2"
"2935","SRR3531652","non-pMSM",1,1,0,0,"3.7.25"
"2936","SRR3530509","Travel",1,1,0,0,"3.7.25"
"2937","SRR4787823","pMSM",1,0,1,1,"3.6.1.1.2"
"2938","SRR4181596","Travel",0,0,0,0,"3.6.2"
"2939","SRR4181568","Travel",0,0,0,0,"3.6.2"
"2940","SRR3530456","Travel",0,0,0,0,"3.6.2"
"2941","SRR3530576","pMSM",0,0,0,0,"3.7.18"
"2942","SRR3530784","Travel",0,0,0,0,"3.6.2"
"2943","SRR3530749","pMSM",1,0,1,1,"3.6.1.1.2"
"2944","SRR3531778","pMSM",0,0,0,0,"3.7.26"
"2945","SRR3530824","Travel",0,0,0,0,"3.6.3"
"2946","SRR3530611","Travel",0,0,0,0,"3.6.2"
"2947","SRR4181483","Travel",0,0,0,0,"3.6.4"
"2948","SRR3531230","pMSM",0,0,0,0,"3.7.25"
"2949","SRR3530544","non-pMSM",1,1,1,0,"3.7.30.1"
"2950","SRR4181535","non-pMSM",1,1,1,0,"3.7.30.1"
"2951","SRR3530572","pMSM",1,0,0,1,"3.7.29.1.2"
"2952","SRR4181576","Travel",0,0,0,0,"3.7.18"
"2953","SRR4787718","Travel",0,0,0,0,"3.7.25"
"2954","SRR5006092","pMSM",0,0,0,0,"3.7.18"
"2955","SRR3531021","pMSM",0,0,0,0,"3.6.2"
"2956","SRR4787057","non-pMSM",0,0,0,0,"3.6.3"
"2957","SRR3531344","Travel",1,1,1,0,"3.6.1"
"2958","SRR4787281","Travel",1,0,1,0,"3.6.1.1"
"2959","SRR4897326","Travel",0,0,0,0,"3.6.3"
"2960","SRR4787424","Travel",1,0,1,0,"3.7.18"
"2961","SRR3530548","non-pMSM",0,0,0,0,"3.6.3"
"2962","SRR3531674","non-pMSM",1,1,1,0,"3.7"
"2963","SRR3531910","pMSM",0,0,0,0,"3.7.25"
"2964","SRR5023698","Travel",0,0,0,0,"3.6.3"
"2965","SRR4181604","Travel",0,0,0,0,"3.7.26"
"2966","SRR3531781","non-pMSM",0,0,0,0,"3.6.1"
"2967","SRR3530457","pMSM",0,0,0,0,"3.6.3"
"2968","SRR5006236","pMSM",0,0,0,0,"3.7.21"
"2969","SRR4181531","Travel",0,0,0,0,"3.7.16"
"2970","SRR3530600","non-pMSM",1,1,1,0,"3.6.1.1"
"2971","SRR5023700","Travel",1,0,0,1,"3.7.29.1.2"
"2972","SRR5023687","Travel",1,0,1,0,"3.6.1.1"
"2973","SRR5023686","non-pMSM",0,0,0,0,"3.6.2"
"2974","SRR4788294","Travel",1,0,1,0,"3.6.1.1"
"2975","SRR4181581","non-pMSM",1,1,1,0,"3.7"
"2976","SRR3530760","Travel",0,0,0,0,"3.7.16"
"2977","SRR3531777","non-pMSM",0,0,0,0,"3.7.16"
"2978","SRR3531231","pMSM",1,1,0,1,"3.7.25"
"2979","SRR3531232","Travel",1,0,1,0,"3.6.1.1"
"2980","SRR3531901","Travel",0,0,0,0,"3.7.25"
"2981","SRR4787881","non-pMSM",0,0,0,0,"3.7.4"
"2982","SRR5024218","non-pMSM",0,0,0,0,"3.7.25"
"2983","SRR3530606","pMSM",1,0,1,0,"3.6.1.1"
"2984","SRR3530435","pMSM",1,0,0,1,"3.7.25"
"2985","SRR5024239","non-pMSM",0,0,0,0,"3.7.16"
"2986","SRR3530560","non-pMSM",0,0,0,0,"3.7.28"
"2987","SRR4897541","non-pMSM",0,0,0,0,"3.6.4"
"2988","SRR3530550","non-pMSM",0,0,0,0,"3.7.25"
"2989","SRR3531251","pMSM",0,0,0,0,"3.7.12"
"2990","SRR3531891","pMSM",1,1,0,0,"3.6.1"
"2991","SRR3531236","non-pMSM",0,0,0,0,"2.1"
"2992","SRR3530402","non-pMSM",0,0,0,0,"3.7.4"
"2993","SRR3530580","pMSM",0,0,0,0,"3.6.3"
"2994","SRR4897292","Travel",0,0,0,0,"3.6.2"
"2995","SRR3531023","non-pMSM",0,0,0,0,"3.6.3"
"2996","SRR3531030","non-pMSM",0,0,0,0,"3.6.1"
"2997","SRR3531851","Travel",0,0,0,0,"3.7.4"
"2998","SRR4897581","Travel",0,0,0,0,"3.7.9"
"2999","SRR4787315","Travel",1,0,1,0,"3.6.1.1"
"3000","SRR5017467","pMSM",1,0,1,0,"3.7.18"
"3001","SRR3530574","Travel",0,0,0,0,"3.7.30.1"
"3002","SRR3531451","Travel",1,1,1,0,"3.6.3"
"3003","SRR3531447","non-pMSM",1,1,0,0,"3.7.25"
"3004","SRR3531441","non-pMSM",0,0,0,0,"3.7.17"
"3005","SRR5023832","Travel",1,1,0,0,"3.7.25"
"3006","SRR4788222","Travel",1,0,0,1,"3.7.25"
"3007","SRR3530401","non-pMSM",1,0,1,0,"3.6.1.1"
"3008","SRR3531859","Travel",0,0,0,0,"3.6.1"
"3009","SRR3530451","Travel",0,0,0,0,"3.6.1"
"3010","SRR4897244","non-pMSM",0,0,0,0,"3.6.4"
"3011","SRR3530599","non-pMSM",1,0,1,0,"3.6.1.1"
"3012","SRR3531919","non-pMSM",1,1,1,0,"3.7"
"3013","SRR5017480","non-pMSM",0,0,0,0,"3.6.4"
"3014","SRR5005277","Travel",0,0,0,0,"3.7.30.1"
"3015","SRR3530605","non-pMSM",1,0,1,0,"3.7.18"
"3016","SRR5018332","non-pMSM",1,1,1,0,"3.6.1.1"
"3017","SRR3530433","Travel",1,0,1,0,"3.6.1.1"
"3018","SRR3531779","non-pMSM",0,0,0,0,"3.7.18"
"3019","SRR5018253","Travel",1,1,1,0,"3.6.1.1"
"3020","SRR3531423","Travel",1,0,1,0,"3.6.1.1"
"3021","SRR3530506","pMSM",1,1,1,0,"3.6.1"
"3022","SRR3530556","Travel",0,0,0,0,"3.4.1"
"3023","SRR3531893","pMSM",1,0,1,1,"3.6.1.1.2"
"3024","SRR3530552","pMSM",0,0,0,0,"3.7.3"
"3025","SRR3531710","non-pMSM",0,0,0,0,"3.6.1"
"3026","SRR3530400","non-pMSM",0,0,0,0,"3.6.3"
"3027","SRR3531862","Travel",0,0,0,0,"3.7.18"
"3028","SRR4897591","non-pMSM",1,1,0,0,"3.7.25"
"3029","SRR3530592","non-pMSM",0,0,0,0,"uncalled"
"3030","SRR3530523","non-pMSM",0,0,0,0,"3.7.25"
"3031","SRR3530813","Travel",0,0,0,0,"3.6.1"
"3032","SRR3531721","pMSM",1,0,0,1,"3.7.25"
"3033","SRR4787216","Travel",0,0,0,0,"3.4.1"
"3034","SRR3531063","Travel",1,0,1,0,"3.7.18"
"3035","SRR3531088","non-pMSM",0,0,0,0,"3.6.2"
"3036","SRR3530577","Travel",0,0,0,0,"3.6.2"
"3037","SRR4897280","non-pMSM",1,1,1,0,"3.7.25"
"3038","SRR5017488","pMSM",0,0,0,0,"3.6.2"
"3039","SRR5005322","non-pMSM",0,0,0,0,"3.6.2"
"3040","SRR5017327","non-pMSM",0,0,0,0,"3.7.10"
"3041","SRR3530547","non-pMSM",0,0,0,0,"3.6.1"
"3042","SRR3530536","non-pMSM",0,0,0,0,"3.6.2"
"3043","SRR3530631","non-pMSM",1,0,1,1,"3.6.1.1"
"3044","SRR4897125","Travel",0,0,0,0,"3.7.10"
"3045","SRR4787278","pMSM",1,0,0,1,"3.7.29.1.2"
"3046","SRR5005493","non-pMSM",0,0,0,0,"3.7.16"
"3047","SRR4786425","Travel",0,0,0,0,"3.6.2"
"3048","SRR3531874","pMSM",1,0,0,1,"3.7.25"
"3049","SRR3531883","pMSM",1,1,1,0,"3.7.30.1"
"3050","SRR3531450","non-pMSM",0,0,0,0,"3.6.3"
"3051","SRR4788240","non-pMSM",0,0,0,0,"3.6.3"
"3052","SRR3530413","non-pMSM",0,0,0,0,"3.6.2"
"3053","SRR3531857","pMSM",1,0,1,0,"3.6.1.1"
"3054","SRR3530601","non-pMSM",1,1,0,0,"3.6.1"
"3055","SRR3530513","non-pMSM",0,0,0,0,"3.7.16"
"3056","SRR5017738","pMSM",0,0,0,0,"3.7.16"
"3057","SRR4787908","pMSM",1,1,0,0,"3.6.1"
"3058","SRR4788357","pMSM",1,0,1,0,"3.6.1.1"
"3059","SRR4788114","non-pMSM",0,0,0,0,"uncalled"
"3060","SRR4184754","non-pMSM",1,1,0,0,"3.7.25"
"3061","SRR3530443","Travel",0,0,0,0,NA
"3062","SRR3530407","non-pMSM",0,0,0,0,"3.7.16"
"3063","SRR5005420","pMSM",0,0,0,0,"3.7.16"
"3064","SRR3531922","Travel",0,0,0,0,"3.7.6"
"3065","SRR4184737","non-pMSM",1,0,1,0,"3.6.1.1"
"3066","SRR5005327","pMSM",1,0,0,1,"3.7.29.1.2"
"3067","SRR3530424","pMSM",0,0,0,0,"3.7.16"
"3068","SRR4787907","pMSM",1,1,0,0,"3.6.1"
"3069","SRR3530520","non-pMSM",1,1,1,0,"3.6.3"
"3070","SRR3531028","Travel",0,0,0,0,"3.7.8"
"3071","SRR3530573","non-pMSM",0,0,0,0,"3.7.16"
"3072","SRR4787185","Travel",1,1,0,0,"3.7.25"
"3073","SRR3531651","non-pMSM",0,0,0,0,"3.7.16"
"3074","SRR4787775","Travel",0,0,0,0,"3.7.25"
"3075","SRR3531029","pMSM",1,0,0,1,"3.7.29.1.2"
"3076","SRR3531849","Travel",0,0,0,0,"3.6.2"
"3077","SRR3531918","non-pMSM",1,0,1,0,"3.6.1.1"
"3078","SRR3530447","pMSM",0,0,0,0,"3.6.3"
"3079","SRR3530639","pMSM",1,0,1,1,"3.6.1.1.2"
"3080","SRR4184791","non-pMSM",0,0,0,0,"3.6.2"
"3081","SRR3530620","non-pMSM",0,0,0,0,"2"
"3082","SRR3530549","non-pMSM",1,0,0,1,"3.7.25"
"3083","SRR5005299","pMSM",1,0,0,1,"3.7.25"
"3084","SRR3530630","non-pMSM",0,0,0,0,"3.6.1"
"3085","SRR5006072","pMSM",1,0,0,1,"3.7.25"
"3086","SRR4787219","pMSM",1,1,0,1,"3.7.25"
"3087","SRR3530455","pMSM",0,0,0,0,"3.7.3"
"3088","SRR4184751","non-pMSM",0,0,0,0,"3.6.2"
"3089","SRR3531022","pMSM",1,1,0,1,"3.7.25"
"3090","SRR3530807","Travel",1,0,0,1,"3.7.29.1.2"
"3091","SRR5005337","non-pMSM",0,0,0,0,"3.6.3"
"3092","SRR3531847","pMSM",1,0,1,0,"3.6.1.1.3"
"3093","SRR4897161","pMSM",0,0,0,0,"3.7.16"
"3094","SRR3530641","pMSM",0,0,0,0,"3.6.2"
"3095","SRR3531025","Travel",0,0,0,0,"3.6.2"
"3096","SRR3530517","non-pMSM",0,0,0,0,"3.7.8"
"3097","SRR4788165","non-pMSM",0,0,0,0,"3.6.2"
"3098","SRR3531253","pMSM",1,1,0,1,"3.7.25"
"3099","SRR3530535","Travel",0,0,0,0,"3.7.25"
"3100","SRR3530524","non-pMSM",0,0,0,0,"3.7.25"
"3101","SRR3530422","pMSM",1,0,0,1,"3.7.25"
"3102","SRR4184730","Travel",1,0,1,0,"3.6.1.1"
"3103","SRR3531908","Travel",1,1,1,0,"3.6.1.1"
"3104","SRR3530349","Travel",1,0,1,0,"3.6.1.1"
"3105","SRR3531087","pMSM",1,0,0,1,"3.7.25"
"3106","SRR3530461","non-pMSM",1,0,1,0,"3.6.1.1.2"
"3107","SRR3530532","non-pMSM",0,0,0,0,"2.10.1"
"3108","SRR4184776","pMSM",0,0,0,0,NA
"3109","SRR4897175","pMSM",1,0,1,0,"3.6.1.1.3.1"
"3110","SRR3531235","non-pMSM",0,0,0,0,"3.7.16"
"3111","SRR3530419","Travel",1,0,1,0,"3.6.1.1"
"3112","SRR3531248","Travel",1,0,1,0,"3.7.18"
"3113","SRR4897248","Travel",1,0,1,0,"3.7.18"
"3114","SRR3531052","Travel",0,0,0,0,"3.7.25"
"3115","SRR4787847","Travel",1,0,1,0,"3.6.1.1"
"3116","SRR3530406","non-pMSM",0,0,0,0,"3.6.1"
"3117","SRR3530584","non-pMSM",0,0,0,0,"3.6.2"
"3118","SRR5018288","Travel",1,0,1,0,"3.6.1.1"
"3119","SRR3530644","Travel",0,0,0,0,"3.6.2"
"3120","SRR3530633","Travel",1,0,1,0,"3.6.1.1"
"3121","SRR3531782","pMSM",1,1,0,1,"3.7.25"
"3122","SRR3530603","Travel",1,1,1,1,"3.6.1.1.1"
"3123","SRR3530598","non-pMSM",0,0,0,0,"3.6.2"
"3124","SRR3530604","Travel",0,0,0,0,"3.7.18"
"3125","SRR4788318","Travel",0,0,0,0,"3.6.3"
"3126","SRR4788094","Travel",1,1,0,1,"3.7.6"
"3127","SRR3530629","Travel",0,0,0,0,"3.6.2"
"3128","SRR3530541","non-pMSM",0,0,0,0,"3.7.30.4"
"3129","SRR3530437","pMSM",0,0,0,0,"3.7.25"
"3130","SRR3530534","Travel",0,0,0,0,"2.10.1"
"3131","SRR3530858","non-pMSM",1,1,0,0,"3.7.25"
"3132","SRR3530564","non-pMSM",0,0,0,0,"3.7.25"
"3133","SRR4786326","pMSM",1,1,0,1,"3.7.25"
"3134","SRR3530438","non-pMSM",0,0,0,0,"3.6.1"
"3135","SRR3530624","pMSM",1,0,1,1,"3.6.1.1.2"
"3136","SRR3531899","Travel",1,0,1,0,"3.6.1.1"
"3137","SRR3530540","pMSM",1,0,1,1,"3.6.1.1.2"
"3138","SRR3530581","pMSM",0,0,0,0,"3.6"
"3139","SRR5005315","pMSM",0,0,0,0,"3.7.16"
"3140","SRR3530511","Travel",0,0,0,0,"3.6.1.1"
"3141","SRR3531698","non-pMSM",0,0,0,0,"3.7.16"
"3142","SRR4184734","non-pMSM",0,0,0,0,"3.7.16"
"3143","SRR3530795","pMSM",1,1,0,1,"3.7.25"
"3144","SRR3530847","non-pMSM",0,0,0,0,"3.6.1"
"3145","SRR3530587","pMSM",0,0,0,0,"2.11.4"
"3146","SRR3531872","Travel",1,0,1,1,"3.6.1.1"
"3147","SRR3530565","Travel",0,0,0,0,"3.6.2"
"3148","SRR3531026","Travel",1,0,1,0,"3.6.1.1"
"3149","SRR3530738","pMSM",0,0,0,0,"3.7.4"
"3150","SRR3531485","Travel",0,0,0,0,"3.6.2"
"3151","SRR3531852","Travel",0,0,0,0,"3.7.18"
"3152","SRR4897351","Travel",0,0,0,0,"3.7.16"
"3153","SRR5029673","pMSM",1,0,0,1,"3.7.29.1.2"
"3154","SRR3531866","pMSM",1,0,0,1,"3.7.25"
"3155","SRR3530615","Travel",0,0,0,0,"3.6.2"
"3156","SRR3530518","non-pMSM",0,0,0,0,"3.6.1"
"3157","SRR4195703","Travel",0,0,0,0,"3.6.2"
"3158","SRR3530360","Travel",0,0,0,0,"3.6.1"
"3159","SRR3531497","non-pMSM",0,0,0,0,"3.7.25"
"3160","SRR4195781","Travel",1,0,1,0,"3.6.1.1"
"3161","SRR3531766","non-pMSM",0,0,0,0,"3.4.1"
"3162","SRR3530454","Travel",0,0,0,0,"2.7.3"
"3163","SRR4195766","non-pMSM",1,0,1,0,"3.6.1.1"
"3164","SRR4195484","pMSM",0,0,0,0,"3.7.7"
"3165","SRR3531448","non-pMSM",0,0,0,0,"3.6.2"
"3166","SRR3530773","pMSM",1,1,0,1,"3.7.25"
"3167","SRR4192106","pMSM",1,0,0,1,"3.7.25"
"3168","SRR3530516","pMSM",1,0,1,0,"3.6.1.1.2"
"3169","SRR3531354","Travel",0,0,0,0,"3.6.1"
"3170","SRR3531896","non-pMSM",0,0,0,0,"3.6.3"
"3171","SRR3531873","Travel",1,0,1,0,"3.6.1.1"
"3172","SRR3531041","non-pMSM",0,0,0,0,"3.7.18"
"3173","SRR3531903","pMSM",1,1,0,1,"3.7.25"
"3174","SRR3531844","Travel",1,0,1,0,"3.7.18"
"3175","SRR3530429","pMSM",1,0,1,0,"3.6.1.1"
"3176","SRR3530519","pMSM",1,0,1,1,"3.6.1.1.2"
"3177","SRR3531878","non-pMSM",0,0,0,0,"3.7.10"
"3178","SRR5029857","pMSM",0,0,0,0,"3.7.4"
"3179","SRR3530860","Travel",0,0,0,0,"3.6.1"
"3180","SRR3531250","pMSM",1,0,1,0,"3.6.1.1.2"
"3181","SRR3530303","non-pMSM",0,0,0,0,"3.7.16"
"3182","SRR3531881","Travel",0,0,0,0,"3.6.3"
"3183","SRR4195588","Travel",0,0,0,0,"3.6.3"
"3184","SRR3530420","pMSM",0,0,0,0,"3.7.11"
"3185","SRR4192135","Travel",1,0,1,0,"3.6.1.1"
"3186","SRR3530415","non-pMSM",0,0,0,0,"3.6.1"
"3187","SRR3531024","non-pMSM",0,0,0,0,"3.7.16"
"3188","SRR3530448","Travel",1,0,1,0,"3.7.18"
"3189","SRR4897764","non-pMSM",0,0,0,0,"3.4.1"
"3190","SRR3530585","pMSM",0,0,0,0,"3.4.1"
"3191","SRR5017505","non-pMSM",1,0,0,1,"3.7.18"
"3192","SRR3530610","non-pMSM",1,1,1,0,"3.6.1.1.1"
"3193","SRR5023898","Travel",0,0,0,0,"2.10.1"
"3194","SRR3531921","non-pMSM",0,0,0,0,"3.6.1"
"3195","SRR3530316","Travel",1,0,1,0,"3.7.18"
"3196","SRR3530645","pMSM",0,0,0,0,"3.7.3"
"3197","SRR5023961","pMSM",1,0,1,0,"3.7.18"
"3198","SRR3530526","pMSM",0,0,0,0,"3.7.29.1.2"
"3199","SRR3530445","Travel",0,0,0,0,"3.6.1"
"3200","SRR5006431","pMSM",1,1,0,0,"3.6.1"
"3201","SRR5024452","pMSM",0,0,0,0,"2"
"3202","SRR3530609","pMSM",1,0,1,1,"3.6.1.1.2"
"3203","SRR4788277","pMSM",1,0,1,1,"3.6.1.1.2"
"3204","SRR4897162","Travel",1,0,1,0,"3.6.1.1"
"3205","SRR3742264","pMSM",1,0,1,1,"3.6.1.1.2"
"3206","SRR5006354","pMSM",1,0,1,1,"3.6.1.1.2"
"3207","SRR4787895","Travel",0,0,0,0,"3.6.3"
"3208","SRR7251448","non-pMSM",0,0,0,0,"3.6.3"
"3209","SRR7172071","Travel",0,0,0,0,"3.7.10"
"3210","SRR7358042","Travel",0,0,0,0,"3.7.25"
"3211","SRR7209058","Travel",1,1,1,0,"3.6.1.1"
"3212","SRR7215569","pMSM",1,0,1,1,"3.6.1.1.2"
"3213","SRR7285493","non-pMSM",0,0,0,0,"3.7.10"
"3214","SRR7186933","Travel",0,0,0,0,"3.6.2"
"3215","SRR7291548","non-pMSM",1,0,1,1,"3.6.1.1.2"
"3216","SRR7251427","pMSM",1,0,0,1,"3.7.25"
"3217","SRR7291555","pMSM",1,0,1,1,"3.6.1.1.2"
"3218","SRR7265921","pMSM",1,0,1,1,"3.6.1.1.2"
"3219","SRR7291661","pMSM",1,0,1,1,"3.6.1.1.2"
"3220","SRR7251015","pMSM",1,0,1,0,"3.6.1.1"
"3221","SRR7276900","Travel",0,0,0,0,"3.6.1"
"3222","SRR7191682","pMSM",1,0,1,1,"3.6.1.1.2"
"3223","SRR7187764","non-pMSM",0,0,0,0,"3.7.3"
"3224","SRR7276883","Travel",1,1,1,0,"3.6.3"
"3225","SRR7170927","pMSM",1,1,1,0,"3.6.3"
"3226","SRR7401717","pMSM",1,0,1,1,"3.6.1.1.2"
"3227","SRR7407981","Travel",0,0,0,0,"3.6.2"
"3228","SRR7500911","pMSM",1,0,1,1,"3.6.1.1.2"
"3229","SRR7527630","pMSM",1,0,1,1,"3.6.1.1.2"
"3230","SRR7839309","Travel",1,0,1,0,"3.7.18"
"3231","SRR7850352","pMSM",1,0,0,1,"3.6.1.1.2"
"3232","SRR7866118","Travel",1,1,0,0,"3.7.25"
"3233","SRR7866288","Travel",1,1,1,0,"3.6.3"
"3234","SRR7895999","pMSM",1,0,1,1,"3.6.1.1.2"
"3235","SRR7956018","pMSM",1,0,1,1,"3.6.1.1.2"
"3236","SRR8172610","pMSM",1,0,1,1,"3.6.1.1.2"
"3237","SRR8244724","pMSM",1,0,1,1,"3.6.1.1.2"
"3238","SRR8268973","Travel",1,0,1,0,"3.7.18"
"3239","SRR8268968","pMSM",1,0,1,1,"3.6.1.1.2"
"3240","SRR8293485","pMSM",0,0,0,0,"3.7.7"
"3241","SRR8325553","pMSM",1,0,1,1,"3.6.1.1.2"
"3242","SRR8382246","pMSM",1,0,1,1,"3.6.1.1.2"
"3243","SRR8419002","pMSM",1,0,1,1,"3.6.1.1.2"
"3244","SRR8405053","non-pMSM",0,0,0,0,"3.6.1.1"
"3245","SRR8405052","pMSM",1,0,1,0,"3.6.1.1"
"3246","SRR8440735","non-pMSM",1,1,1,0,"3.6.3"
"3247","SRR8478919","non-pMSM",0,0,0,0,"3.7.30.4"
"3248","SRR8558504","Travel",1,1,1,0,"3.6.1.1.1"
"3249","SRR8558527","non-pMSM",1,1,0,0,"3.7.10"
"3250","SRR8525949","non-pMSM",0,0,0,0,"3.7.10"
"3251","SRR8524546","non-pMSM",0,0,0,0,"3.7.10"
"3252","SRR8524543","non-pMSM",0,0,0,0,"3.7.18"
"3253","SRR8558511","pMSM",1,0,0,1,"3.7.25"
"3254","SRR8568155","Travel",0,0,0,0,"2.7.3"
"3255","SRR8599081","non-pMSM",1,1,1,0,"3.7.25"
"3256","SRR8771453","pMSM",1,0,1,1,"3.6.1.1.2"
"3257","SRR8981804","non-pMSM",1,0,1,0,"3.6.1.1"
"3258","SRR9018538","Travel",1,1,1,1,"3.6.3"
"3259","SRR9257727","pMSM",1,1,1,1,"3.6.3"
"3260","SRR9260900","non-pMSM",1,0,1,1,"3.6.1.1.2"
"3261","SRR9260991","pMSM",1,0,1,1,"3.6.1.1.2"
"3262","SRR9311819","pMSM",1,0,1,1,"3.6.1.1.2"
"3263","SRR9311806","non-pMSM",0,0,0,0,"3.7.16"
"3264","SRR9961600","non-pMSM",1,0,1,0,"3.6.1.1"
"3265","SRR9973697","pMSM",1,1,1,0,"3.7.30.1"
"3266","SRR10053434","non-pMSM",1,1,1,1,"3.6.3"
"3267","SRR10088470","Travel",0,0,0,0,"3.6.2"
"3268","SRR12769803","Travel",1,1,1,0,"3.7.25"
"3269","SRR10247345","non-pMSM",1,0,1,0,"3.7.18"
"3270","SRR10283336","Travel",1,1,1,0,"3.7.25"
"3271","SRR10350826","non-pMSM",1,0,1,0,"3.6.1.1"
"3272","SRR10397398","non-pMSM",0,0,0,0,"2.10.1"
"3273","SRR10403891","non-pMSM",1,0,1,0,"3.6.1.1"
"3274","SRR10519456","pMSM",1,0,1,1,"3.6.1.1.2"
"3275","SRR10598996","non-pMSM",1,0,1,0,"3.7.18"
"3276","SRR10666903","pMSM",1,0,1,1,"3.6.1.1.2"
"3277","SRR15361585","Travel",0,0,0,0,"3.7.26"
"3278","SRR10741844","non-pMSM",0,0,0,0,"3.6"
"3279","SRR10852206","pMSM",1,0,1,1,"3.6.1.1.2"
"3280","SRR15361795","pMSM",1,0,1,1,"3.6.1.1.2"
"3281","SRR10917029","pMSM",1,0,1,1,"3.6.1.1.2"
"3282","SRR11096714","non-pMSM",1,1,1,0,"3.7.25"
"3283","SRR11147223","pMSM",0,0,0,0,"2.7.1"
"3284","SRR11142356","pMSM",0,0,0,0,"2.7.1"
"3285","SRR11142348","pMSM",0,0,0,0,"3.7.10"
"3286","SRR11206457","pMSM",1,1,1,1,"3.6.1.1.2"
"3287","SRR11364951","non-pMSM",1,1,0,0,"3.7.16"
"3288","ERR1364144","pMSM",0,0,0,0,"3.6.1"
"3289","ERR572878","non-pMSM",0,0,0,0,"3.7.30.4.1"
"3290","ERR1364154","Travel",0,0,0,0,"3.7.25"
"3291","ERR1364147","non-pMSM",0,0,0,0,"3.7.25"
"3292","ERR1364219","pMSM",0,0,0,0,"3.7.21"
"3293","ERR1364163","Travel",0,0,0,0,"3.7.30.1"
"3294","ERR1364168","pMSM",0,0,0,0,"3.6.1"
"3295","ERR1364161","Travel",0,0,0,0,"3.7.16"
"3296","ERR1364169","Travel",0,0,0,0,"3.7.25"
"3297","ERR1364170","Travel",1,0,0,1,"3.6.1"
"3298","ERR1364171","non-pMSM",0,0,0,0,"3.6.3"
"3299","ERR1364281","non-pMSM",0,0,0,0,"3.6.3"
"3300","ERR1364177","pMSM",1,0,1,0,"3.6.1.1"
"3301","ERR1364172","pMSM",0,0,0,0,"3.7.18"
"3302","ERR1364178","non-pMSM",0,0,0,0,"3.7.25"
"3303","ERR1364184","non-pMSM",0,0,0,0,"3.7.25"
"3304","ERR1364183","non-pMSM",0,0,0,0,"3.7.25"
"3305","ERR572894","pMSM",0,0,0,0,"3.7.30.4.1"
"3306","ERR572948","pMSM",0,0,0,0,"3.7.25"
"3307","ERR1364196","pMSM",0,0,0,0,"3.7.18"
"3308","ERR1364265","pMSM",1,0,1,1,"3.6.1.1.3.1"
"3309","ERR1364197","pMSM",1,0,1,0,"3.6.1.1"
"3310","ERR1364207","pMSM",1,0,0,1,"3.7.18"
"3311","ERR1364202","Travel",1,0,1,0,"3.6.1.1"
"3312","ERR1364206","pMSM",1,1,0,0,"3.6.3"
"3313","ERR1364208","non-pMSM",1,0,1,0,"3.6.1.1"
"3314","ERR572909","Travel",0,0,0,0,"3.7.30.4.1"
"3315","ERR572905","non-pMSM",0,0,0,0,"3.7.30.4.1"
"3316","ERR572908","non-pMSM",0,0,0,0,"3.7.30.4.1"
"3317","ERR1364218","pMSM",1,0,1,0,"3.6.1.1.3.1"
"3318","ERR1364221","Travel",0,0,0,0,"3.7.25"
"3319","ERR1364227","pMSM",1,0,0,1,"3.7.18"
"3320","ERR1364226","Travel",0,0,0,0,"3.7.25"
"3321","ERR572914","non-pMSM",0,0,0,0,"3.7.30.4.1"
"3322","ERR572911","non-pMSM",0,0,0,0,"3.7.30.4.1"
"3323","ERR1364236","pMSM",0,0,0,0,"3.7.30.4.1"
"3324","ERR1364244","pMSM",0,0,0,0,"3.6.1"
"3325","ERR1364245","pMSM",0,0,0,0,"3.6.1"
"3326","ERR572917","Travel",0,0,0,0,"3.7.3"
"3327","ERR1364255","pMSM",0,0,0,0,"3.7.25"
"3328","ERR1364256","Travel",1,0,1,0,"3.6.1.1"
"3329","ERR1364251","Travel",0,0,0,0,"3.6"
"3330","ERR1364247","pMSM",0,0,0,0,"3.6.3"
"3331","ERR1364253","non-pMSM",1,1,0,0,"3.7.30.1"
"3332","ERR1364237","pMSM",1,0,1,0,"3.6.1.1.3.1"
"3333","ERR572915","non-pMSM",0,0,0,0,"3.7.25"
"3334","ERR1364242","pMSM",1,0,0,1,"3.7.18"
"3335","ERR1364239","non-pMSM",0,0,0,0,"3.7.21"
"3336","ERR1364273","Travel",1,0,1,0,"3.6.1.1.3"
"3337","ERR1364272","Travel",0,0,0,0,"3.7.18"
"3338","ERR1364278","pMSM",0,0,0,0,"3.7.30.4.1"
"3339","ERR1364279","non-pMSM",0,0,0,0,"3.7.12"
"3340","ERR1364275","pMSM",1,0,1,0,"3.6.1.1.3.1"
"3341","ERR1364274","non-pMSM",0,0,0,0,"3.7.18"
"3342","ERR1364276","pMSM",1,0,0,1,"3.7.18"
"3343","ERR1364269","Travel",0,0,0,0,"3.7.16"
"3344","ERR1364288","non-pMSM",0,0,0,0,"3.7.8"
"3345","ERR1364289","pMSM",0,0,0,0,"3.7.25"
